Complexity|MSE|Equation
152|9.540815e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(tanh(asinh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, -4.189644)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386))))), tanh(tanh(tanh(tanh(pow(sqrtm(g2), plus(plus(plus(g0, plus(g0, 0.7928318)), g4), greater(g0, mean_g)))))))), t))))))), g3), square(plus(plus(g0, 0.5185038), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(plus(pow(mult(g2, 3.7565033), plus(plus(g0, g0), 0.8697177)), 0.8322864), greater(g3, t)))), plus(mean_g, mean_g))), g0))), 1.2072309)), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(pow(g4, 0.46985546), -0.5381463)), plus(mean_g, mean_g)), mult(g0, -6.567848)))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13513266), g2), plus(g4, g1)), g0)), t), mean_g2)), mult(abs(g1), 2.715612)))))
153|9.539318e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(tanh(asinh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, -4.189644)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386))))), tanh(tanh(tanh(tanh(tanh(pow(sqrtm(g2), plus(plus(plus(g0, plus(0.7928318, g0)), g4), greater(g0, mean_g))))))))), t))))))), g3), square(plus(plus(g0, 0.5185038), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(plus(pow(mult(g2, 3.7565033), plus(0.8697177, plus(g0, g0))), 0.8322864), greater(g3, t)))), plus(mean_g, mean_g))), g0))), 1.2072309)), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(pow(g4, 0.46985546), -0.5381463)), plus(mean_g, mean_g)), mult(g0, -6.567848)))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13513266), g2), plus(g4, g1)), g0)), t), mean_g2)), mult(abs(g1), 2.715612)))))
154|9.538566e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(tanh(asinh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, -4.189644)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386))))), tanh(tanh(tanh(tanh(tanh(pow(sqrtm(g2), plus(plus(plus(g0, plus(g0, 0.7928318)), g4), greater(g0, mean_g))))))))), t))))))), g3), square(plus(plus(g0, 0.5185038), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), sinh(plus(sqrtm(mean_g2), mean_g))), mean_g2), t), 2.3837848), pow(t, plus(plus(pow(mult(g2, 3.7565033), plus(plus(g0, g0), 0.8697177)), 0.8322864), greater(g3, t)))), plus(mean_g, mean_g))), g0))), 1.2072309)), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(pow(g4, 0.46985546), -0.5381463)), plus(mean_g, mean_g)), mult(g0, -6.567848)))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13513266), g2), plus(g4, g1)), g0)), t), mean_g2)), mult(abs(g1), 2.715612)))))
155|9.536846e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(asinh(tanh(relu(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, -4.208104)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.06753873)))), plus(tanh(tanh(tanh(tanh(tanh(pow(sqrtm(g1), plus(plus(plus(g0, 0.8173747), greater(g0, mean_g)), plus(g4, g0)))))))), -0.010044444)), t)))))))), g3), square(plus(plus(g0, 0.51362276), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(mult(plus(g3, t), 0.9572871), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(sinh(plus(mult(g2, 3.7565033), plus(g4, 0.8322864))), greater(g3, t)))), plus(mean_g, mean_g))), g0))), 1.2204969)), g1)))))), mean_g), plus(tanh(asinh(plus(sinh(plus(tanh(plus(pow(g4, 0.47743842), -0.54517066)), plus(mean_g, mean_g))), mult(g0, -6.6002097)))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13400131), g2), plus(g4, g1)), g0)), t), mean_g2)), mult(abs(g1), 2.7493289)))))
156|9.53324e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(asinh(tanh(relu(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, -4.208104)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.06753873)))), plus(tanh(tanh(tanh(tanh(pow(sqrtm(g1), plus(plus(plus(g0, 0.81122607), greater(g0, mean_g)), plus(g4, g0))))))), -0.010044444)), t)))))))), g3), square(plus(plus(g0, 0.51362276), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(mult(plus(g3, t), 0.9572871), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(sinh(plus(mult(g2, 3.7565033), plus(g4, 0.8322864))), greater(g3, t)))), plus(mean_g, mean_g))), g0))), 1.2204969)), g1)))))), mean_g), plus(tanh(asinh(plus(plus(sinh(plus(tanh(plus(pow(g4, 0.47743842), -0.54517066)), plus(mean_g, mean_g))), mult(g0, -6.6002097)), t))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13400131), g2), plus(g4, g1)), g0)), t), mean_g2)), mult(abs(g1), 2.7493289)))))
157|9.529313e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(asinh(tanh(relu(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, -4.208104)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.06753873)))), plus(tanh(tanh(tanh(tanh(tanh(pow(sqrtm(g1), plus(plus(plus(g0, 0.8173747), greater(g0, mean_g)), plus(g4, g0)))))))), -0.010044444)), t)))))))), g3), square(plus(plus(g0, 0.51362276), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(mult(plus(g3, t), 0.9572871), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(sinh(plus(mult(g2, 3.7565033), plus(g4, 0.8322864))), greater(g3, t)))), plus(mean_g, mean_g))), g0))), 1.2204969)), g1)))))), mean_g), plus(tanh(asinh(plus(plus(sinh(plus(tanh(plus(pow(g4, 0.47743842), -0.54517066)), plus(mean_g, mean_g))), mult(g0, -6.6002097)), t))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13400131), g2), plus(g4, g1)), g0)), t), mean_g2)), mult(abs(g1), 2.7493289)))))
158|9.5268315e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(asinh(tanh(relu(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, -4.208104)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.06753873)))), plus(tanh(tanh(tanh(tanh(tanh(tanh(pow(sqrtm(g1), plus(plus(plus(g0, 0.81122607), greater(g0, mean_g)), plus(g4, g0))))))))), -0.010044444)), t)))))))), g3), square(plus(plus(g0, 0.51362276), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(mult(plus(g3, t), 0.9572871), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(sinh(plus(mult(g2, 3.7565033), plus(g4, 0.8322864))), greater(g3, t)))), plus(mean_g, mean_g))), g0))), 1.2204969)), g1)))))), mean_g), plus(tanh(asinh(plus(plus(sinh(plus(tanh(plus(pow(g4, 0.47743842), -0.54517066)), plus(mean_g, mean_g))), mult(g0, -6.6002097)), t))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13400131), g2), plus(g4, g1)), g0)), t), mean_g2)), mult(abs(g1), 2.7493289)))))
159|9.523646e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(asinh(tanh(relu(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, -4.208104)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.06753873)))), plus(tanh(tanh(tanh(tanh(tanh(pow(sqrtm(g1), plus(plus(plus(g0, 0.8173747), greater(g0, mean_g)), plus(g4, g0)))))))), -0.010044444)), t)))))))), g3), square(plus(plus(g0, 0.51362276), plus(sinh(mult(sinh(sinh(plus(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(mult(plus(g3, t), 0.9572871), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(sinh(plus(mult(g2, 3.7565033), plus(g4, 0.8322864))), greater(g3, t)))), plus(mean_g, mean_g))), mean_g2), g0))), 1.2204969)), g1)))))), mean_g), plus(tanh(asinh(plus(plus(sinh(plus(tanh(plus(pow(g4, 0.47743842), -0.54517066)), plus(mean_g, mean_g))), mult(g0, -6.6002097)), t))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13400131), g2), plus(g4, g1)), g0)), t), mean_g2)), mult(abs(g1), 2.7493289)))))
160|9.523646e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(asinh(tanh(relu(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, -4.208104)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.06753873)))), plus(tanh(tanh(tanh(tanh(tanh(pow(sqrtm(g1), plus(plus(plus(g0, 0.8173747), greater(g0, sinh(mean_g))), plus(g4, g0)))))))), -0.010044444)), t)))))))), g3), square(plus(plus(g0, 0.51362276), plus(sinh(mult(sinh(sinh(plus(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(mult(plus(g3, t), 0.9572871), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(sinh(plus(mult(g2, 3.7565033), plus(g4, 0.8322864))), greater(g3, t)))), plus(mean_g, mean_g))), mean_g2), g0))), 1.2204969)), g1)))))), mean_g), plus(tanh(asinh(plus(plus(sinh(plus(tanh(plus(pow(g4, 0.47743842), -0.54517066)), plus(mean_g, mean_g))), mult(g0, -6.6002097)), t))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13400131), g2), plus(g4, g1)), g0)), t), mean_g2)), mult(abs(g1), 2.7493289)))))
163|9.446494e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(plus(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, 4.995267)), plus(g1, -1.3315424)), 1.0975035)))), plus(t, 0.065183386))))), tanh(tanh(pow(sqrtm(g2), plus(plus(plus(plus(plus(plus(g0, g4), g0), g4), 0.7928318), g4), greater(g0, mean_g)))))), t))))), g2)), g3), square(plus(plus(g0, 0.5259125), plus(plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3917444), pow(t, plus(plus(pow(mult(g2, 3.7565033), plus(plus(g0, mult(g0, 2.4919176)), 0.8697177)), 0.8311687), plus(greater(g3, t), g4)))), plus(mean_g, mean_g))), g0))), plus(mean_g, 1.2181457))), g1), g1)))))), mean_g), plus(tanh(plus(plus(tanh(plus(pow(g4, 0.4739267), -0.55181056)), plus(mean_g, sqrtm(mean_g2))), mult(g0, -6.5666633))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13953778), mult(g2, 1.4870118)), plus(g4, g1)), g0)), mean_g2)), mult(abs(g1), 2.7172406)))))
164|9.425585e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(plus(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, 4.995267)), plus(g1, -1.3315424)), 1.0975035)))), plus(t, 0.065183386))))), tanh(tanh(pow(sqrtm(g2), plus(plus(plus(plus(plus(plus(g0, g4), g0), g4), 0.7928318), g4), greater(g0, mean_g)))))), t))))), g2)), g3), square(plus(plus(g0, 0.5259125), plus(plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3917444), pow(t, plus(plus(pow(mult(g2, 3.7565033), plus(plus(g0, mult(g0, 2.4919176)), 0.8697177)), 0.8311687), plus(greater(g3, t), g4)))), plus(mean_g, mean_g))), g0))), plus(mean_g, 1.2181457))), g1), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(pow(g4, 0.4739267), -0.55181056)), plus(mean_g, sqrtm(mean_g2))), mult(g0, -6.5666633)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13953778), mult(g2, 1.4870118)), plus(g4, g1)), g0)), mean_g2)), mult(abs(g1), 2.7172406)))))
165|9.423124e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(plus(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, 4.995267)), plus(g1, -1.3315424)), 1.0975035)))), plus(t, 0.065183386))))), tanh(tanh(pow(sqrtm(g2), plus(plus(plus(plus(plus(plus(g0, g4), g0), g4), 0.7928318), g4), greater(g0, mean_g)))))), t))))), g2)), g3), square(plus(plus(g0, 0.5259125), plus(plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3917444), pow(t, plus(plus(pow(mult(g2, 3.7565033), plus(plus(g0, mult(g0, 2.4919176)), 0.8697177)), 0.8311687), plus(greater(g3, t), g4)))), plus(mean_g, mean_g))), g0))), plus(mean_g, 1.2181457))), g1), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(pow(g4, 0.4739267), -0.55181056)), plus(mean_g, sqrtm(mean_g2))), mult(g0, -6.5666633)))), plus(pow(g0, plus(abs(plus(plus(relu(plus(plus(g4, 0.13953778), mult(g2, 1.4870118))), plus(g4, g1)), g0)), mean_g2)), mult(abs(g1), 2.7172406)))))
166|9.406876e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(plus(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, 4.995267)), plus(g1, -1.3315424)), 1.0975035)))), plus(t, 0.065183386))))), tanh(pow(sqrtm(g2), plus(plus(plus(plus(plus(g0, g4), g0), 0.7928318), g4), greater(g0, mean_g))))), t))))), g2)), g3), square(plus(plus(g0, 0.52686906), plus(plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3917444), pow(t, plus(plus(pow(mult(g2, 3.7565033), plus(plus(g0, mult(g0, 2.4919176)), 0.8697177)), 0.8311687), plus(greater(mult(g3, 0.8402816), t), g4)))), plus(mean_g, mean_g))), g0))), plus(plus(mean_g, 1.2181457), mean_g))), g1), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(pow(g4, 0.43624088), -0.564623)), plus(mean_g, sqrtm(mean_g2))), mult(g0, -6.5666633)))), plus(pow(g0, plus(abs(plus(plus(relu(plus(plus(g4, 0.13953778), mult(g2, 1.4739519))), plus(g4, g1)), g0)), mean_g2)), mult(abs(g1), 2.7172406)))))
167|9.4049965e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(plus(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, 4.995267)), plus(g1, -1.3315424)), 1.0975035)))), plus(t, 0.065183386))))), tanh(pow(sqrtm(g2), plus(plus(plus(plus(plus(plus(g0, g4), g0), g4), 0.7928318), g4), greater(g0, mean_g))))), t))))), g2)), g3), square(plus(plus(g0, 0.52686906), plus(plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3917444), pow(t, plus(plus(pow(mult(g2, 3.7565033), plus(plus(g0, mult(g0, 2.4919176)), 0.8697177)), 0.8311687), plus(greater(mult(g3, 0.82057536), t), g4)))), plus(mean_g, mean_g))), g0))), plus(plus(mean_g, 1.2181457), mean_g))), g1), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(pow(g4, 0.43624088), -0.564623)), plus(mean_g, sqrtm(mean_g2))), mult(g0, -6.5666633)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13953778), mult(g2, 1.4739519)), plus(g4, g1)), g0)), mean_g2)), mult(abs(g1), 2.7172406)))))
168|9.401129e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(plus(tanh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, 4.995267)), plus(g1, -1.3315424)), 1.0975035)))), plus(t, 0.065183386))))), tanh(pow(sqrtm(g2), plus(plus(plus(plus(plus(plus(g0, g4), g0), g4), 0.7928318), g4), greater(g0, mean_g))))), t))))), g2)), g3), square(plus(plus(g0, 0.52686906), plus(plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3917444), pow(t, plus(plus(pow(mult(g2, 3.7565033), plus(plus(g0, mult(g0, 2.4919176)), 0.8697177)), 0.8311687), plus(greater(mult(g3, 0.8402816), t), g4)))), plus(mean_g, mean_g))), g0))), plus(plus(mean_g, 1.2181457), mean_g))), g1), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(pow(g4, 0.43650606), -0.564623)), plus(mean_g, sqrtm(mean_g2))), mult(g0, -6.5666633)))), plus(pow(g0, plus(abs(plus(plus(relu(plus(plus(g4, 0.13953778), mult(g2, 1.4739519))), plus(g4, g1)), g0)), mean_g2)), mult(abs(g1), 2.7172406)))))
171|9.385967e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, 4.695042)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), pow(sqrtm(g2), plus(plus(plus(plus(plus(g4, 0.7928318), g4), g1), plus(greater(g0, mean_g), g0)), mean_g))), mult(t, 2.2572112))))))), g3), square(plus(plus(g0, 0.5356259), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(plus(plus(pow(mult(g2, 3.7565033), plus(plus(plus(plus(mult(t, -4.88072), g0), plus(g3, pow(mean_g2, mean_g))), g4), g0)), 0.83110106), g4), greater(mult(g3, 0.82125324), t)))), plus(mean_g, mean_g))), g0))), plus(plus(mean_g, 1.2072309), mean_g))), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(plus(pow(g4, 0.43375412), g4), -0.59578395)), plus(mean_g, mean_g)), mult(g0, -6.567848)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13959005), g2), plus(g4, g1)), g0)), mean_g2)), sinh(mult(abs(g1), 2.6544561))))))
173|9.379824e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, 4.695042)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), pow(sqrtm(g2), plus(plus(plus(plus(plus(g4, 0.7928318), g4), g1), plus(greater(g0, mean_g), g0)), mean_g))), mult(t, 2.2572112))))))), g3), square(plus(plus(g0, 0.5356259), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(plus(plus(pow(mult(g2, 3.7565033), plus(plus(plus(plus(mult(t, -4.88072), g0), plus(g3, pow(mean_g2, mean_g))), g4), g0)), 0.83110106), g4), greater(mult(g3, 0.82125324), t)))), plus(mean_g, mean_g))), g0))), plus(plus(mean_g, 1.2072309), mean_g))), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(plus(pow(g4, 0.43375412), g4), -0.59578395)), plus(mean_g, mean_g)), mult(g0, -6.567848)))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13959005), g2), plus(g4, g1)), g0)), mean_g2), mean_g2)), sinh(mult(abs(g1), 2.6544561))))))
174|9.375697e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(tanh(tanh(tanh(tanh(plus(plus(cube(sinh(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, 4.695042)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386))))), pow(sqrtm(g2), plus(plus(plus(plus(plus(g4, 0.7928318), g4), g1), plus(greater(g0, mean_g), g0)), mean_g))), mult(t, 2.2572112))))))), g3), square(plus(plus(g0, 0.5356259), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(plus(plus(pow(mult(g2, 3.7565033), plus(plus(plus(plus(mult(t, -4.88072), g0), plus(g3, pow(mean_g2, mean_g))), g4), g0)), 0.83110106), g4), greater(mult(g3, 0.82125324), t)))), plus(mean_g, mean_g))), g0))), plus(plus(mean_g, 1.2439423), mean_g))), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(plus(pow(g4, 0.43375412), g4), -0.59578395)), plus(mean_g, mean_g)), mult(g0, -6.567848)))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13959005), g2), plus(g4, g1)), g0)), mean_g2), mean_g2)), sinh(mult(abs(g1), 2.6544561))))))
176|9.32796e-6|abs(mult(mult(sinh(sinh(pow(sinh(plus(tanh(asinh(tanh(tanh(tanh(plus(plus(cube(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(sqrtm(mult(t, -5.0065303)), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386))))), pow(sqrtm(g2), plus(plus(plus(plus(g4, 0.80468076), g4), pow(g1, 0.6400346)), plus(greater(g0, mean_g), plus(g4, g4))))), mult(t, 2.685491))))))), g3)), square(plus(plus(g0, 0.545251), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mean_g2), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.7565033), plus(plus(mult(t, -5.3496017), g1), plus(g3, pow(mean_g2, mean_g)))), 0.83110106), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(mean_g, mean_g))), g0))), plus(1.2439423, mult(mean_g, 2.9866908)))), g1)))))), mean_g), plus(tanh(asinh(plus(plus(tanh(plus(plus(pow(g4, 0.4441996), abs(g4)), -0.59578395)), plus(mean_g, mean_g)), mult(g0, -6.567848)))), plus(pow(g0, plus(plus(abs(plus(plus(plus(plus(g4, 0.13959005), g2), plus(g4, g1)), g0)), mean_g2), mean_g2)), sinh(mult(abs(g1), 2.6544561))))))
177|9.238016e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(tanh(tanh(tanh(tanh(relu(plus(plus(plus(plus(sinh(greater(mult(mean_g, cube(plus(square(pow(plus(sqrtm(mult(t, 5.014176)), plus(plus(g1, -1.3315424), g4)), 1.0872259)), g2))), plus(t, 0.065183386))), tanh(pow(tanh(tanh(tanh(tanh(pow(sqrtm(g2), plus(plus(pow(g4, 0.4668669), 0.8755269), tanh(greater(plus(g0, mean_g2), -0.0027964357)))))))), 0.9193578))), t), t), -0.018042164))))))), g3), square(plus(plus(g0, 0.5185038), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mult(mean_g2, -1.075985)), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(plus(pow(plus(mult(g2, 3.7565033), g4), plus(plus(plus(plus(plus(g0, g0), g4), g0), g0), 0.8697177)), 0.8322864), greater(g3, t)))), plus(mean_g, mean_g))), g0))), 1.2292304)), mult(g1, 1.681318))))))), mean_g), pow(plus(tanh(asinh(plus(sinh(plus(tanh(plus(pow(g4, 0.45408854), -0.5381463)), plus(mean_g, mean_g))), mult(g0, -6.567848)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13513266), g2), plus(g4, g1)), g0)), mean_g2)), mult(abs(g1), 2.715612))), plus(g4, 0.7420586))))
178|9.236532e-6|abs(mult(mult(sinh(sinh(pow(plus(tanh(tanh(tanh(tanh(tanh(relu(plus(plus(plus(plus(sinh(greater(mult(mean_g, cube(plus(square(pow(plus(sqrtm(mult(t, 5.014176)), plus(plus(g1, -1.3315424), g4)), 1.0872259)), g2))), plus(t, 0.065183386))), tanh(pow(tanh(tanh(tanh(tanh(tanh(pow(sqrtm(g2), plus(plus(pow(g4, 0.4668669), 0.8755269), tanh(greater(plus(g0, mean_g2), -0.0027964357))))))))), 0.9193578))), t), t), -0.018042164))))))), g3), square(plus(plus(g0, 0.5185038), plus(sinh(mult(sinh(sinh(plus(sinh(plus(plus(mult(plus(plus(plus(plus(g2, plus(plus(g3, t), mean_g2)), plus(sqrtm(mult(mean_g2, -1.075985)), mean_g)), mean_g2), t), 2.3837848), pow(t, plus(plus(pow(plus(mult(g2, 3.7565033), g4), plus(plus(plus(plus(plus(g0, g0), g4), g0), g0), 0.8697177)), 0.8322864), greater(g3, t)))), plus(mean_g, mean_g))), g0))), 1.2292304)), mult(g1, 1.681318))))))), mean_g), pow(plus(tanh(asinh(plus(sinh(plus(tanh(plus(pow(g4, 0.45408854), -0.5381463)), plus(mean_g, mean_g))), mult(g0, -6.567848)))), plus(pow(g0, plus(abs(plus(plus(plus(plus(g4, 0.13513266), g2), plus(g4, g1)), g0)), mean_g2)), mult(abs(g1), 2.715612))), plus(g4, 0.7420586))))
